Gene	sgRNA	eff	T0_mu	D7_mu	PSU_mu	PSL_mu	T0_k	D7_k	PSU_k	PSL_k	loglikelihood
CRB2	CRB2_+_126118497.23-P1	1	1525.0	1617.0	1.0	2.0	789.0551697821326	785.7348281856654	500.14038117024705	306.5403902646395	-1.8159758935996495	-1.8798867933540333	-2.01733072509641	-1.7223614185912188
CRB2	CRB2_-_126131078.23-P2	1	979.0	2.0	1121.0	1.0	688.0975582068727	685.2020459126277	436.1486854448013	267.31932330044884	-1.5413103570843818	-1.9722202128083173	-2.1309726359690475	-1.8249242603081735
CRB2	CRB2_-_126118542.23-P1	1	3100.0	5878.0	2190.0	5965.0	6952.87321803777	6923.615550076248	4407.058967065595	2701.1247772527076	-0.8815024851440265	-1.1889326190775096	-0.9255241022431991	-1.9550629500710675
CRB2	CRB2_-_126131448.23-P2	1	541.0	2.0	1569.0	2.0	755.9107724714833	752.729902391451	479.1318989507042	293.66410876267804	-1.0952241136239147	-2.0012831655448347	-2.4556567216328045	-1.7102155652135482
CRB2	CRB2_-_126118533.23-P1	1	2397.0	5857.0	2955.0	5.0	3238.5277803411354	3224.900065940192	2052.731647316211	1258.1370830416793	-1.1131680440550509	-1.7553840133227072	-1.5509818789534455	-1.9243335411895832
CRB2	CRB2_+_126118537.23-P1	1	1097.0	1964.0	3.0	1410.0	1675.7507590662021	1668.6992053045365	1062.1698652796526	651.0131500846189	-1.0503835222044284	-1.3979149903126056	-2.007519291986863	-1.934113886104948
CRB2	CRB2_+_126118494.23-P1	1	1301.0	8.0	1193.0	3899.0	3306.6011565061385	3292.686989558969	2095.879763704715	1284.5829389151202	-0.8338974996363935	-2.090845277532779	-0.9845190475245646	-2.34701785116657
CRB2	CRB2_-_126131081.23-P2	1	2000.0	4087.0	1372.0	2063.0	3394.7124294697223	3380.427490571569	2151.72884414046	1318.8133261368766	-1.0002797528778993	-1.4172379091892322	-1.0377275539676751	-1.620410231288822
CRB2	CRB2_-_126131454.23-P2	1	1150.0	1024.0	1.0	1.0	545.7855458335587	543.4888820260304	345.9446200774243	212.03246696528643	-1.9046931009756072	-1.790903848212756	-1.9045212942402994	-1.7531986078261517
CRB2	CRB2_+_126131139.23-P2	0	1228.0	3.0	1.0	3.0	10.253218655993411	10.210073145128096	6.4989735613117485	3.983277429314265	-inf	-0.7943716893856815	-0.6989238693134276	-1.2129086273870753
DCLK2	DCLK2_-_150999622.23-P1P2	1	1941.0	957.0	3.0	1889.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
DCLK2	DCLK2_-_150999968.23-P1P2	1	601.0	1485.0	2.0	3.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
DCLK2	DCLK2_+_151000068.23-P1P2	1	1930.0	59.0	4930.0	4.0	0.0	inf	0.0	inf	0.0	0.0	0.0	0.0
DCLK2	DCLK2_-_150999592.23-P1P2	1	985.0	6.0	2174.0	2.0	4.308456703901902e+49	inf	6.142229633697243e+35	inf	-33.49417053905285	0.0	-23.381148162973176	0.0
DCLK2	DCLK2_-_150999587.23-P1P2	1	2117.0	2972.0	2708.0	1.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
SDSL	SDSL_-_113860565.23-P1P2	1	1876.0	2749.0	1492.0	3770.0	2.4230895853920513e-146	3.6586585952560672e-146	inf	7.367614728976498e-156	0.0	0.0	0.0	0.0
SDSL	SDSL_-_113860660.23-P1P2	1	1843.0	901.0	712.0	6224.0	2.422782823320993e-156	3.658195410694199e-156	inf	7.366681992206613e-166	0.0	0.0	0.0	0.0
SDSL	SDSL_+_113860559.23-P1P2	1	625.0	3.0	1137.0	1.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
SDSL	SDSL_-_113860273.23-P1P2	1	765.0	1191.0	1674.0	6128.0	1.057884365396234e-154	1.5973151589513814e-154	inf	3.2165894645559218e-164	0.0	0.0	0.0	0.0
SDSL	SDSL_-_113860507.23-P1P2	1	266.0	2.0	1.0	1.0	478968074.280768	723200938.333042	inf	0.14563441071492755	-4.786368021059377	-6.365094353568342	0.0	-3.7101465981240205
NTRK1	NTRK1_-_156830714.23-P1P2	1	2104.0	4572.0	2425.0	6.0	1.2455928609501382e-08	2.8899574968190767e+181	3.3570867551864546e-07	2.0528279340037926e+18	-inf	0.0	-inf	-12.70500101912934
NTRK1	NTRK1_+_156830696.23-P1P2	1	1652.0	3330.0	4.0	3.0	4.312023306366496e+162	inf	1.1621643623435668e+164	7.106529085781922e+188	0.0	0.0	0.0	0.0
NTRK1	NTRK1_+_156831077.23-P1P2	1	1629.0	3305.0	2.0	1.0	1.553917853806629e-39	3.6053165459090574e+150	4.1880755816814674e-38	2.560970022747396e-13	0.0	-104.98918994503804	0.0	-inf
NTRK1	NTRK1_+_156831139.23-P1P2	1	582.0	1.0	1.0	1.0	5.449949530323623e-40	1.2644679490560516e+150	1.4688550294618784e-38	8.981914544873936e-14	0.0	-107.80892252642153	0.0	-inf
NTRK1	NTRK1_+_156830848.23-P1P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AURKAIP1	AURKAIP1_-_1310201.23-P1P2	1	903.0	2138.0	3.0	3.0	2.694998386257232e+265	inf	8.48381506625853e+263	3.443074042503765e+259	0.0	0.0	0.0	0.0
AURKAIP1	AURKAIP1_-_1310542.23-P1P2	1	3389.0	830.0	799.0	3.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
AURKAIP1	AURKAIP1_+_1310564.23-P1P2	1	285.0	3.0	3432.0	3.0	3.3137855489834304e-178	inf	1.0431747903886145e-179	4.2336236876098507e-184	0.0	0.0	0.0	0.0
AURKAIP1	AURKAIP1_+_1310516.23-P1P2	1	1288.0	4.0	3.0	1.0	1.5079111931866042e-180	inf	4.74688213713659e-182	1.9264760654910932e-186	0.0	0.0	0.0	0.0
AURKAIP1	AURKAIP1_+_1310184.23-P1P2	1	1395.0	1768.0	5.0	3200.0	9.406061970151867e-185	inf	2.9610143985043235e-186	1.2016989686063792e-190	0.0	0.0	0.0	0.0
GABRA1	GABRA1_-_161275421.23-P1P2	1	1611.0	7.0	1683.0	1.0	2.2470035068832513e-191	inf	1.263899431439575e-57	4.289763433286071e-184	0.0	0.0	0.0	0.0
GABRA1	GABRA1_+_161275363.23-P1P2	1	786.0	1287.0	4.0	8082.0	1.5579382605159411e-173	inf	8.763125093717832e-40	2.9742661997660313e-166	0.0	0.0	0.0	0.0
GABRA1	GABRA1_+_161275377.23-P1P2	1	799.0	1248.0	1.0	2.0	3.9650181686364434e-183	inf	2.23025206397578e-49	7.569632134541776e-176	0.0	0.0	0.0	0.0
GABRA1	GABRA1_-_161275214.23-P1P2	1	861.0	1348.0	1498.0	3.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
GABRA1	GABRA1_-_161275618.23-P1P2	1	901.0	2.0	990.0	1.0	1.5738751265377083e-191	inf	8.852767125170553e-58	3.0046913347922707e-184	0.0	0.0	0.0	0.0
PRKACB	PRKACB_+_84610213.23-ENST00000370685.3	1	515.0	1717.0	1360.0	3.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
PRKACB	PRKACB_-_84610047.23-ENST00000370685.3	1	782.0	2741.0	1617.0	7.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
PRKACB	PRKACB_-_84610430.23-ENST00000370685.3	1	136.0	1649.0	1.0	1.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
PRKACB	PRKACB_+_84610124.23-ENST00000370685.3	1	328.0	1211.0	1894.0	4.0	inf	inf	inf	inf	0.0	0.0	0.0	0.0
